Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
02-05-2017,WIPRO,EQ,494.25,496.15,497.95,493.6,494,494.9,495.6,1044093,5.17E+13,26773,562449,0.5387
03-05-2017,WIPRO,EQ,494.9,498.1,499.7,494.25,495.5,496.45,496.77,762259,3.79E+13,14185,249418,0.3272
04-05-2017,WIPRO,EQ,496.45,497.15,501.3,493.9,499.95,499.95,498.13,759174,3.78E+13,14248,428657,0.5646
05-05-2017,WIPRO,EQ,499.95,499.7,501,496.35,498.9,499.3,498.25,510545,2.54E+13,10185,233923,0.4582
08-05-2017,WIPRO,EQ,499.3,500,504.3,496.1,502.5,502.3,502.4,937883,4.71E+13,15579,609318,0.6497
09-05-2017,WIPRO,EQ,502.3,504,509.75,500.55,508.55,508.9,505.78,1421594,7.19E+13,26051,897714,0.6315
10-05-2017,WIPRO,EQ,508.9,507.4,510.15,498.65,499.8,499.65,502.2,836075,4.20E+13,32060,462749,0.5535
11-05-2017,WIPRO,EQ,499.65,502.85,505.75,500.4,505.45,504.65,503.44,636337,3.20E+13,25065,417329,0.6558
12-05-2017,WIPRO,EQ,504.65,505.65,507.8,504.2,507,507.05,506.37,1130832,5.73E+13,36060,894066,0.7906
15-05-2017,WIPRO,EQ,507.05,510,510,501.65,506.25,506.3,504.75,665563,3.36E+13,43630,349982,0.5258
16-05-2017,WIPRO,EQ,506.3,505.5,516.2,505.5,515.65,515.35,513.02,1340034,6.87E+13,26711,778742,0.5811
17-05-2017,WIPRO,EQ,515.35,517,517.5,508,510.1,510.55,510.45,1380493,7.05E+13,41165,947253,0.6862
18-05-2017,WIPRO,EQ,510.55,506.95,527.85,505.8,525.1,525.4,522.52,3210684,1.68E+14,90350,1443893,0.4497
19-05-2017,WIPRO,EQ,525.4,527,527.85,518.05,520,519.75,520.54,955803,4.98E+13,43758,436467,0.4566
22-05-2017,WIPRO,EQ,519.75,521.7,523.35,506.55,521.6,521.2,519.15,1074951,5.58E+13,47927,681529,0.634
23-05-2017,WIPRO,EQ,521.2,522,529,520.2,525.9,526.4,526.08,1637877,8.62E+13,64516,961712,0.5872
24-05-2017,WIPRO,EQ,526.4,527.7,532.2,519.85,525.5,525,527.68,1244436,6.57E+13,80741,681362,0.5475
25-05-2017,WIPRO,EQ,525,525.65,538.7,525.65,535.05,536.45,534.4,3768770,2.01E+14,86371,3237665,0.8591
26-05-2017,WIPRO,EQ,536.45,534,544.9,531.6,540,539,540.38,1456096,7.87E+13,40407,1078545,0.7407
29-05-2017,WIPRO,EQ,539,539,539.05,530,537,534.6,533.84,593802,3.17E+13,25106,347140,0.5846
30-05-2017,WIPRO,EQ,534.6,530,540,529.4,536.45,536.15,536,1244509,6.67E+13,41644,773929,0.6219
31-05-2017,WIPRO,EQ,536.15,537.55,540,533,536,535.5,535.38,2933063,1.57E+14,69833,2263443,0.7717
01-06-2017,WIPRO,EQ,535.5,535.45,545,534.6,541.9,541.15,541.65,797029,4.32E+13,20927,455442,0.5714
02-06-2017,WIPRO,EQ,541.15,543.05,553.9,540.8,550,551.65,547.52,1205264,6.60E+13,22325,832387,0.6906
05-06-2017,WIPRO,EQ,551.65,551.55,557.9,546.55,554,555.55,553.5,1806370,1.00E+14,24157,1072432,0.5937
06-06-2017,WIPRO,EQ,555.55,556,568,551.55,560,560.55,561.03,2071865,1.16E+14,54315,1080366,0.5214
07-06-2017,WIPRO,EQ,560.55,560.2,561.5,535.25,549.05,549.4,547.74,2580416,1.41E+14,37976,1252666,0.4855
08-06-2017,WIPRO,EQ,549.4,549.9,553,541.65,548.05,545.9,545.92,1500337,8.19E+13,19913,976308,0.6507
09-06-2017,WIPRO,EQ,545.9,544.05,544.05,531.6,537,536.95,536.94,1759615,9.45E+13,31929,862254,0.49
12-06-2017,WIPRO,EQ,536.95,535.6,535.6,520.65,524.4,526.35,526.27,2324265,1.22E+14,26913,1017504,0.4378
13-06-2017,WIPRO,EQ,526.35,260,266.7,256.75,258.85,259,261.51,3354767,8.77E+13,36483,902500,0.269
14-06-2017,WIPRO,EQ,259,261.3,261.3,252.3,256.9,256.1,254.93,3030195,7.72E+13,35433,1458842,0.4814
15-06-2017,WIPRO,EQ,256.1,260,261.9,255.05,260.1,260.85,259.32,3119177,8.09E+13,37468,1270677,0.4074
16-06-2017,WIPRO,EQ,260.85,260.1,263.1,252.8,254.6,255.25,255.65,3011359,7.70E+13,46324,1374657,0.4565
19-06-2017,WIPRO,EQ,255.25,256,257.9,253.35,254.1,254.55,254.72,1459377,3.72E+13,19359,738067,0.5057
20-06-2017,WIPRO,EQ,254.55,255,256.35,253.5,255,254.25,254.38,773797,1.97E+13,15540,265436,0.343
21-06-2017,WIPRO,EQ,254.25,254.25,256.5,252,256,255.9,254.42,1835890,4.67E+13,28303,1203514,0.6555
22-06-2017,WIPRO,EQ,255.9,256,258.85,253.2,254.1,255.05,255.69,1441215,3.69E+13,24854,628164,0.4359
23-06-2017,WIPRO,EQ,255.05,254,259.9,253,257.5,256.85,256.9,2269483,5.83E+13,30265,1159911,0.5111
27-06-2017,WIPRO,EQ,256.85,255.5,258.05,253.45,256.7,256.55,255.28,3577687,9.13E+13,19484,2748205,0.7682
28-06-2017,WIPRO,EQ,256.55,258,259.4,254.25,258.85,258.4,256.98,1668027,4.29E+13,20018,1109905,0.6654
29-06-2017,WIPRO,EQ,258.4,260,260.9,256.05,260,259.3,258.97,4854364,1.26E+14,28957,3187769,0.6567
30-06-2017,WIPRO,EQ,259.3,256.8,260.85,256.2,259.3,258.35,257.93,2715958,7.01E+13,22539,1707454,0.6287
03-07-2017,WIPRO,EQ,258.35,260,260.4,252,260.2,259.6,257.09,2089768,5.37E+13,18177,1158557,0.5544
04-07-2017,WIPRO,EQ,259.6,258,260.95,255,260.2,260,258.27,2200628,5.68E+13,20566,1026244,0.4663
05-07-2017,WIPRO,EQ,260,260,260.4,256.45,257.4,257.8,258.04,1886501,4.87E+13,14847,1401095,0.7427
06-07-2017,WIPRO,EQ,257.8,257.8,260.05,255.85,256.5,257.75,258.02,1649570,4.26E+13,16693,965007,0.585
07-07-2017,WIPRO,EQ,257.75,255.1,258.25,255,257.1,257.7,257.36,1458678,3.75E+13,19295,957019,0.6561
10-07-2017,WIPRO,EQ,257.7,260,268.95,257,268.5,268.25,266.4,667432,1.78E+13,6517,408579,0.6122
11-07-2017,WIPRO,EQ,268.25,266.2,273.5,262.1,264,263.2,267.63,4060405,1.09E+14,53473,2387366,0.588
12-07-2017,WIPRO,EQ,263.2,263.7,265.8,261.3,263.4,263.8,263.4,1189091,3.13E+13,38856,647523,0.5446
13-07-2017,WIPRO,EQ,263.8,263.9,265.85,261.45,263.25,264.05,264.07,1624316,4.29E+13,42297,1004699,0.6185
14-07-2017,WIPRO,EQ,264.05,264.15,264.95,259,260,259.85,261.04,2454505,6.41E+13,26482,1745504,0.7111
17-07-2017,WIPRO,EQ,259.85,266.4,274,264.55,268.3,266.85,268.57,7769247,2.09E+14,77803,3130717,0.403
18-07-2017,WIPRO,EQ,266.85,267.3,272.65,266.5,269,269,269.29,2753504,7.42E+13,51369,1230138,0.4468
19-07-2017,WIPRO,EQ,269,270,272.05,267.3,271.55,271.1,269.87,2973058,8.02E+13,34946,1899172,0.6388
20-07-2017,WIPRO,EQ,271.1,270.75,274.25,268.25,270,269.15,271.06,2676624,7.26E+13,31166,1223139,0.457
21-07-2017,WIPRO,EQ,269.15,283.9,290.9,280.25,285.65,286.05,286.85,16392253,4.70E+14,128041,3914823,0.2388
24-07-2017,WIPRO,EQ,286.05,290.2,293.5,289.25,291,291.55,291.58,6554857,1.91E+14,66787,2774019,0.4232
25-07-2017,WIPRO,EQ,291.55,292.85,292.95,289,289.55,289.55,290.01,3372477,9.78E+13,49743,2172360,0.6441
26-07-2017,WIPRO,EQ,289.55,290,291.5,287.8,289.95,289.35,289.37,2970592,8.60E+13,36343,1960180,0.6599
27-07-2017,WIPRO,EQ,289.35,290,293.25,287.25,292,289.7,289.82,5905630,1.71E+14,26803,4369066,0.7398
28-07-2017,WIPRO,EQ,289.7,290,290.85,287.9,289,289.05,288.93,2433017,7.03E+13,22395,1701254,0.6992
31-07-2017,WIPRO,EQ,289.05,290,290.5,287.4,288.75,288.45,288.86,2550406,7.37E+13,22773,1434223,0.5624
01-08-2017,WIPRO,EQ,288.45,289,295.95,289,294.65,294.8,293.8,4035172,1.19E+14,33634,1964959,0.487
02-08-2017,WIPRO,EQ,294.8,294,297.7,293,293.6,293.8,294.98,2426114,7.16E+13,33440,1303490,0.5373
03-08-2017,WIPRO,EQ,293.8,294.7,295.4,288.6,289.25,289.1,291.79,3645825,1.06E+14,37727,2491302,0.6833
04-08-2017,WIPRO,EQ,289.1,289.8,293.2,289,289.85,289.4,290.08,2548522,7.39E+13,25808,1725120,0.6769
07-08-2017,WIPRO,EQ,289.4,289.6,289.9,287.1,287.95,287.75,287.98,1470499,4.23E+13,22278,924034,0.6284
08-08-2017,WIPRO,EQ,287.75,291.3,291.55,284.9,287.05,287.4,286.88,2729913,7.83E+13,29313,1576769,0.5776
09-08-2017,WIPRO,EQ,287.4,287.1,288.55,285.9,286.6,286.5,287.14,1089850,3.13E+13,17637,651465,0.5978
10-08-2017,WIPRO,EQ,286.5,286,289.45,285.75,289.15,288.15,287.72,2708344,7.79E+13,53179,1825020,0.6739
11-08-2017,WIPRO,EQ,288.15,288,294.55,287.7,289.6,289.7,290.49,3549897,1.03E+14,59529,1973037,0.5558
14-08-2017,WIPRO,EQ,289.7,290.05,290.9,287.25,287.85,288.5,288.54,1609558,4.64E+13,27416,1070767,0.6653
16-08-2017,WIPRO,EQ,288.5,289.4,290.1,288,289.15,289.95,289.59,2011284,5.82E+13,28162,1471448,0.7316
17-08-2017,WIPRO,EQ,289.95,290.9,291,288,288.25,288.35,289.27,2637344,7.63E+13,25553,1894234,0.7182
18-08-2017,WIPRO,EQ,288.35,288.05,291,287.9,288.05,288.1,289.37,2980838,8.63E+13,53873,1987703,0.6668
21-08-2017,WIPRO,EQ,288.1,289.35,291.2,287.3,288,287.7,288.99,2855010,8.25E+13,50356,2111391,0.7395
22-08-2017,WIPRO,EQ,287.7,290.5,293,288.9,290.5,290.25,291.04,2714521,7.90E+13,43939,1748420,0.6441
23-08-2017,WIPRO,EQ,290.25,291.1,291.8,289.6,290,290,290.22,2333779,6.77E+13,30476,1763231,0.7555
24-08-2017,WIPRO,EQ,290,290.45,291,288.8,290,289.4,289.63,2780093,8.05E+13,28067,2419390,0.8703
28-08-2017,WIPRO,EQ,289.4,290,291.8,289.7,290.8,290.7,290.75,2143420,6.23E+13,33593,1739943,0.8118
29-08-2017,WIPRO,EQ,290.7,290.8,292,290.1,290.85,290.75,290.81,1759428,5.12E+13,25489,1249559,0.7102
30-08-2017,WIPRO,EQ,290.75,291.45,292,290.6,290.75,291.2,291.48,1837382,5.36E+13,45860,1390701,0.7569
31-08-2017,WIPRO,EQ,291.2,295,300.5,294.1,297.85,299.1,297.86,10344646,3.08E+14,60193,5663590,0.5475
01-09-2017,WIPRO,EQ,299.1,298,298.3,295.8,296,296.45,296.79,3200862,9.50E+13,39467,2211430,0.6909
04-09-2017,WIPRO,EQ,296.45,296.95,298,295.7,297.5,297.3,296.75,3007517,8.92E+13,31023,2078737,0.6912
05-09-2017,WIPRO,EQ,297.3,297.4,298.4,296.4,297.55,297.25,297.47,2920881,8.69E+13,20098,2195772,0.7517
06-09-2017,WIPRO,EQ,297.25,297,297.9,296.1,297.45,297.2,296.97,3091237,9.18E+13,20594,2410751,0.7799
07-09-2017,WIPRO,EQ,297.2,298,299.9,297.5,299,298.95,298.85,3341280,9.99E+13,26769,2539034,0.7599
08-09-2017,WIPRO,EQ,298.95,300,301.7,298.5,301.15,300.5,299.79,4517471,1.35E+14,75735,3688919,0.8166
11-09-2017,WIPRO,EQ,300.5,301.4,303.4,300.25,301.7,301.15,301.47,5353348,1.61E+14,46081,3829768,0.7154
12-09-2017,WIPRO,EQ,301.15,302.1,302.9,297.5,297.95,298.1,299.07,7841809,2.35E+14,81503,5631830,0.7182
13-09-2017,WIPRO,EQ,298.1,298.1,299.7,295.3,297.25,295.9,297,6631530,1.97E+14,63003,5456431,0.8228
14-09-2017,WIPRO,EQ,295.9,281.5,288.9,281.2,283.25,283.45,283.65,5813915,1.65E+14,62045,3324781,0.5719
15-09-2017,WIPRO,EQ,283.45,287,287.25,281.65,286.05,285.75,285.31,5625481,1.60E+14,53142,4012819,0.7133
18-09-2017,WIPRO,EQ,285.75,283.5,290,283.5,289.15,289.3,288.14,1822747,5.25E+13,19320,1098770,0.6028
19-09-2017,WIPRO,EQ,289.3,289.3,291.45,287.5,289,289.25,289.58,1708963,4.95E+13,13006,971471,0.5685
20-09-2017,WIPRO,EQ,289.25,288.85,292.15,286.25,291.7,291.9,289.15,2142355,6.19E+13,16833,1533308,0.7157
21-09-2017,WIPRO,EQ,291.9,290.6,292.9,289.7,291.9,291.9,291.3,1857914,5.41E+13,12261,1359783,0.7319
22-09-2017,WIPRO,EQ,291.9,290.65,294.95,290.45,293.95,294.45,293.38,3036437,8.91E+13,28634,2018627,0.6648
25-09-2017,WIPRO,EQ,294.45,293.2,294.55,290.1,291,291.9,292.08,1342043,3.92E+13,23607,633685,0.4722
26-09-2017,WIPRO,EQ,291.9,291,292.3,289.05,289.6,290.25,290.22,1552002,4.50E+13,15709,840021,0.5412
27-09-2017,WIPRO,EQ,290.25,290.65,290.8,287.3,288.15,288.3,288.59,2288571,6.60E+13,32969,1665762,0.7279
28-09-2017,WIPRO,EQ,288.3,289.65,290.25,284.9,286.4,285.9,286.08,3991666,1.14E+14,43274,3038914,0.7613
29-09-2017,WIPRO,EQ,285.9,287.25,287.9,279.2,280.2,280.25,283.08,1588557,4.50E+13,31426,884446,0.5568
03-10-2017,WIPRO,EQ,280.25,281.4,285.65,280.25,282.9,282.95,283.28,1286305,3.64E+13,21722,640438,0.4979
04-10-2017,WIPRO,EQ,282.95,282.9,286.25,281.6,282.7,282.75,283.86,875598,2.49E+13,13313,379960,0.4339
05-10-2017,WIPRO,EQ,282.75,283.6,285,281.95,283.4,283.6,283.86,580154,1.65E+13,7354,189786,0.3271
06-10-2017,WIPRO,EQ,283.6,285,287,283.75,286.5,286.6,286.15,1493349,4.27E+13,14811,1011627,0.6774
09-10-2017,WIPRO,EQ,286.6,285.95,287.3,284.55,286.95,286.8,286.08,506365,1.45E+13,8553,220046,0.4346
10-10-2017,WIPRO,EQ,286.8,286.8,288.3,285,287.9,287,286.83,913273,2.62E+13,12532,621423,0.6804
11-10-2017,WIPRO,EQ,287,286.95,291.85,286.2,291,290.65,289.49,1917664,5.55E+13,22890,1543781,0.805
12-10-2017,WIPRO,EQ,290.65,291,295,289.9,292.9,293.45,292.67,1728000,5.06E+13,20590,1284526,0.7434
13-10-2017,WIPRO,EQ,293.45,294.55,295.75,290.8,291.7,291.9,292.43,1583494,4.63E+13,30166,1008391,0.6368
16-10-2017,WIPRO,EQ,291.9,291.9,292.45,287.25,290.7,290.7,289.72,2601918,7.54E+13,28620,1605276,0.617
17-10-2017,WIPRO,EQ,290.7,292,292.65,286.15,290.05,289.85,290.2,3690358,1.07E+14,45038,2229555,0.6042
18-10-2017,WIPRO,EQ,289.85,289.6,299.1,289.6,295.4,294.75,294.6,5449623,1.61E+14,81745,2026060,0.3718
19-10-2017,WIPRO,EQ,294.75,294.8,294.8,291.1,292.1,292.05,292.41,277319,8.11E+12,3302,132573,0.4781
23-10-2017,WIPRO,EQ,292.05,292.7,297.4,292.3,296.3,296.9,294.27,2799741,8.24E+13,29596,1983350,0.7084
24-10-2017,WIPRO,EQ,296.9,296.45,298.9,295.1,297,296.8,296.69,1492008,4.43E+13,22769,947032,0.6347
25-10-2017,WIPRO,EQ,296.8,297.3,301.85,296,298.5,298.9,299.72,1726066,5.17E+13,25864,1045861,0.6059
26-10-2017,WIPRO,EQ,298.9,297.8,303.95,297.15,299.3,302.3,301.35,3776497,1.14E+14,35297,2395622,0.6344
27-10-2017,WIPRO,EQ,302.3,299.4,299.95,295,295.3,296.95,296.76,1229178,3.65E+13,22312,804759,0.6547
30-10-2017,WIPRO,EQ,296.95,296.3,296.3,292.05,293,293.25,293.23,1428720,4.19E+13,18677,849250,0.5944
31-10-2017,WIPRO,EQ,293.25,293.25,296.45,292.7,294.75,294.05,294.18,1082300,3.18E+13,14386,537098,0.4963
01-11-2017,WIPRO,EQ,294.05,296,296.65,293.05,293.8,293.55,294.35,854059,2.51E+13,9670,295232,0.3457
02-11-2017,WIPRO,EQ,293.55,293.5,295.7,292.95,293.7,293.25,293.93,961626,2.83E+13,12133,524558,0.5455
03-11-2017,WIPRO,EQ,293.25,293.75,295.85,293.6,294.4,294.55,294.5,790322,2.33E+13,21496,446836,0.5654
06-11-2017,WIPRO,EQ,294.55,293.9,301,293.45,301,299.85,297.92,1453699,4.33E+13,29117,801191,0.5511
07-11-2017,WIPRO,EQ,299.85,299.85,308.75,298.25,302.3,302.25,304.25,5685446,1.73E+14,69185,2212727,0.3892
08-11-2017,WIPRO,EQ,302.25,303.75,306.6,301.05,302.3,302.4,303.97,1970831,5.99E+13,26290,919929,0.4668
09-11-2017,WIPRO,EQ,302.4,303,304.45,299.6,303.35,302.5,302.3,957389,2.89E+13,12929,481713,0.5032
10-11-2017,WIPRO,EQ,302.5,302.55,304,298.25,302.65,302.65,302.01,1580252,4.77E+13,19532,973285,0.6159
13-11-2017,WIPRO,EQ,302.65,300.3,304.4,298.05,298.6,298.6,300.6,777589,2.34E+13,8515,369691,0.4754
14-11-2017,WIPRO,EQ,298.6,299.8,300.15,295.45,299.4,298.5,298.04,1329646,3.96E+13,17161,849951,0.6392
15-11-2017,WIPRO,EQ,298.5,298.5,299.75,294.1,297,296.5,296.27,1469507,4.35E+13,16755,871005,0.5927
16-11-2017,WIPRO,EQ,296.5,298,299.15,294.7,297,297.65,296.92,1817307,5.40E+13,21787,1001174,0.5509
17-11-2017,WIPRO,EQ,297.65,298.2,298.85,294.5,295.65,295.15,296.27,1740080,5.16E+13,27104,973869,0.5597
20-11-2017,WIPRO,EQ,295.15,295.1,296.9,292.4,295.15,294.35,294.48,1928445,5.68E+13,21810,1127158,0.5845
21-11-2017,WIPRO,EQ,294.35,297.15,298,293.15,294.25,294,295.36,2060394,6.09E+13,24788,1246370,0.6049
22-11-2017,WIPRO,EQ,294,295.7,295.7,293,294.45,294.3,294.02,1271922,3.74E+13,24028,829182,0.6519
23-11-2017,WIPRO,EQ,294.3,295.2,295.2,293.1,293.5,293.55,293.58,676444,1.99E+13,10257,297276,0.4395
24-11-2017,WIPRO,EQ,293.55,294.4,294.4,291,293.65,292.7,292.06,1608493,4.70E+13,29943,973393,0.6052
27-11-2017,WIPRO,EQ,292.7,291.25,295.35,291,295.1,294.8,293.18,1048839,3.07E+13,21436,565069,0.5388
28-11-2017,WIPRO,EQ,294.8,295,295.9,293.3,294,294.85,294.7,1503548,4.43E+13,16227,978767,0.651
29-11-2017,WIPRO,EQ,294.85,295,299.2,293.5,299.2,298.65,297.36,2525804,7.51E+13,30963,1481648,0.5866
30-11-2017,WIPRO,EQ,298.65,299.35,300.45,289.35,291.5,291.9,294.36,6849560,2.02E+14,74940,4058673,0.5925
01-12-2017,WIPRO,EQ,291.9,292,293.85,288.05,288.55,289.4,290.92,1428280,4.16E+13,14726,751635,0.5263
04-12-2017,WIPRO,EQ,289.4,286.95,291.1,282.75,288.75,289.95,287.76,3296492,9.49E+13,35027,1469452,0.4458
05-12-2017,WIPRO,EQ,289.95,288.6,288.6,282.7,283,283.45,285.03,1858587,5.30E+13,19066,979283,0.5269
06-12-2017,WIPRO,EQ,283.45,283.3,284.45,280.6,282.55,282.5,282.27,2159973,6.10E+13,40649,1462916,0.6773
07-12-2017,WIPRO,EQ,282.5,283.55,284.75,280,280.9,281.2,282.08,2524500,7.12E+13,32374,1613834,0.6393
08-12-2017,WIPRO,EQ,281.2,282.7,286,281.6,282.5,282.9,284.04,1816424,5.16E+13,28249,986406,0.543
11-12-2017,WIPRO,EQ,282.9,284.2,290,284.2,288.6,289.4,287.62,1547204,4.45E+13,25774,645060,0.4169
12-12-2017,WIPRO,EQ,289.4,290.5,291.35,285.2,286.9,287.8,287.68,1242956,3.58E+13,21984,623009,0.5012
13-12-2017,WIPRO,EQ,287.8,288.4,289.45,285.25,286,287.2,287.42,1091782,3.14E+13,13276,442979,0.4057
14-12-2017,WIPRO,EQ,287.2,288.4,290.5,282.35,289.05,288.6,285.95,1265680,3.62E+13,19562,512504,0.4049
15-12-2017,WIPRO,EQ,288.6,288.6,290.75,286.7,289,289.7,289.18,1849115,5.35E+13,30309,1266744,0.6851
18-12-2017,WIPRO,EQ,289.7,287,297.75,284.25,294.2,295.8,291.44,2583941,7.53E+13,39905,1099151,0.4254
19-12-2017,WIPRO,EQ,295.8,295,296.95,290.55,295.35,292.4,293.29,3818939,1.12E+14,51518,2233200,0.5848
20-12-2017,WIPRO,EQ,292.4,294.85,298.5,292.4,294.6,296.5,295.06,2655605,7.84E+13,54391,1458477,0.5492
21-12-2017,WIPRO,EQ,296.5,295.8,299,294.4,297,297.75,296.7,1391731,4.13E+13,24178,576320,0.4141
22-12-2017,WIPRO,EQ,297.75,298,303.4,296.05,301.5,301.6,300.32,1758584,5.28E+13,28960,486566,0.2767
26-12-2017,WIPRO,EQ,301.6,301.25,307,298.15,304,302.9,301.88,1855536,5.60E+13,27896,694352,0.3742
27-12-2017,WIPRO,EQ,302.9,303.9,308,300.05,306.6,306.6,304.15,1815733,5.52E+13,28376,769713,0.4239
28-12-2017,WIPRO,EQ,306.6,305.9,309.9,302.5,305.9,308,306.61,5047272,1.55E+14,31165,2210928,0.438
29-12-2017,WIPRO,EQ,308,305.4,316.4,303,312,314.25,310.35,3776248,1.17E+14,37164,1574692,0.417
01-01-2018,WIPRO,EQ,314.25,311.5,320,309.45,314.8,316.55,316.44,3350397,1.06E+14,27501,1173169,0.3502
02-01-2018,WIPRO,EQ,316.55,315.85,324,314.45,316.5,318.7,318.7,2874518,9.16E+13,29055,1191180,0.4144
03-01-2018,WIPRO,EQ,318.7,320.4,320.4,308.75,309.85,309.95,315.06,2197677,6.92E+13,42609,1151818,0.5241
04-01-2018,WIPRO,EQ,309.95,310.1,313,307.45,310.6,311.65,309.71,1464584,4.54E+13,16466,631659,0.4313
05-01-2018,WIPRO,EQ,311.65,313,313.9,307.7,310.05,309.55,311.03,1613205,5.02E+13,23732,824511,0.5111
08-01-2018,WIPRO,EQ,309.55,310,312.9,309.1,311.8,311.15,310.76,1785248,5.55E+13,26106,1171987,0.6565
09-01-2018,WIPRO,EQ,311.15,312.6,320,306.4,315.3,317.2,313.19,4575572,1.43E+14,46168,2711723,0.5927
10-01-2018,WIPRO,EQ,317.2,316.4,327.85,315.1,326.4,326.7,322.7,3811138,1.23E+14,36772,1450737,0.3807
11-01-2018,WIPRO,EQ,326.7,323.55,326.05,319,320.05,321.1,322.79,2116462,6.83E+13,24600,972596,0.4595
12-01-2018,WIPRO,EQ,321.1,321,323.75,317.2,320,318.8,319.36,3162664,1.01E+14,31980,1784422,0.5642
15-01-2018,WIPRO,EQ,318.8,318.85,324.25,313.4,315.45,315,318.71,1195210,3.81E+13,11831,466930,0.3907
16-01-2018,WIPRO,EQ,315,316.9,334,316,333.6,331.95,327.94,6166445,2.02E+14,65076,1331744,0.216
17-01-2018,WIPRO,EQ,331.95,333,333.5,325,325.95,325.7,327.4,3042506,9.96E+13,45360,1282407,0.4215
18-01-2018,WIPRO,EQ,325.7,327,328.25,322.15,327,325.35,324.47,1770781,5.75E+13,26842,765026,0.432
19-01-2018,WIPRO,EQ,325.35,327,330,320.5,328.8,328.95,326.17,1608101,5.25E+13,21508,393888,0.2449
22-01-2018,WIPRO,EQ,328.95,317,328.95,317,322.2,321.55,322.8,4572569,1.48E+14,34241,1946740,0.4257
23-01-2018,WIPRO,EQ,321.55,322.1,322.95,313.4,316.4,315.25,316.45,3230027,1.02E+14,36233,1717089,0.5316
24-01-2018,WIPRO,EQ,315.25,316.5,323.4,312.2,313.4,313.95,317.12,6578273,2.09E+14,74857,3399598,0.5168
25-01-2018,WIPRO,EQ,313.95,315.7,318,308.75,314,311.95,312.65,8298689,2.59E+14,64310,5198052,0.6264
29-01-2018,WIPRO,EQ,311.95,314.1,316.1,309.6,310.45,311.15,312.15,3523977,1.10E+14,46303,2380685,0.6756
30-01-2018,WIPRO,EQ,311.15,309.55,312.3,304.7,307.1,307.3,306.85,2279998,7.00E+13,31685,1239320,0.5436
31-01-2018,WIPRO,EQ,307.3,306.1,308.95,301.55,305.05,304.7,304.07,2823913,8.59E+13,29418,1881109,0.6661
01-02-2018,WIPRO,EQ,304.7,305.05,309.1,300,301.5,300.75,303.77,2202328,6.69E+13,36853,1082869,0.4917
02-02-2018,WIPRO,EQ,300.75,299.3,302.45,295.2,300.05,300.6,299.45,2517624,7.54E+13,40062,1350858,0.5366
05-02-2018,WIPRO,EQ,300.6,298,305.55,295.95,298.45,298.75,300.64,2194146,6.60E+13,49410,944910,0.4307
06-02-2018,WIPRO,EQ,298.75,291.7,296.15,290.1,294.9,294.65,293.4,2433492,7.14E+13,36379,1229447,0.5052
07-02-2018,WIPRO,EQ,294.65,298.2,298.2,288,289.25,289.35,290.7,2498537,7.26E+13,47328,1076685,0.4309
08-02-2018,WIPRO,EQ,289.35,290.1,294.65,287.05,289.85,289.8,291.27,5297067,1.54E+14,56013,3706924,0.6998
09-02-2018,WIPRO,EQ,289.8,289,289,284,285.25,285,285.41,3151977,9.00E+13,51271,1836299,0.5826
12-02-2018,WIPRO,EQ,285,287.9,290.95,285.9,289.05,288.95,289.07,2520859,7.29E+13,44518,1656306,0.657
14-02-2018,WIPRO,EQ,288.95,290,296.75,289.55,291.65,293.45,294.27,3023672,8.90E+13,53749,1757102,0.5811
15-02-2018,WIPRO,EQ,293.45,295.6,295.6,290.45,292.5,292.5,292.82,1655650,4.85E+13,29797,877867,0.5302
16-02-2018,WIPRO,EQ,292.5,292.95,295.9,290.05,291.5,291,293.27,3078393,9.03E+13,20949,1692509,0.5498
19-02-2018,WIPRO,EQ,291,293,293,288.8,291.25,289.95,290.46,1657827,4.82E+13,26914,701033,0.4229
20-02-2018,WIPRO,EQ,289.95,290,293.25,289.1,292.5,291.45,291.59,3435235,1.00E+14,35876,2387225,0.6949
21-02-2018,WIPRO,EQ,291.45,294,294.85,290.55,292.9,292.2,292.59,5155603,1.51E+14,68240,3720632,0.7217
22-02-2018,WIPRO,EQ,292.2,292.9,294.25,291.05,292.5,292.65,292.71,4814439,1.41E+14,51270,3726007,0.7739
23-02-2018,WIPRO,EQ,292.65,295.5,295.95,292.3,294,295,294.18,3667414,1.08E+14,48410,2458634,0.6704
26-02-2018,WIPRO,EQ,295,294.8,295.7,290.4,291.75,291.6,292.47,5032102,1.47E+14,25607,4006302,0.7961
27-02-2018,WIPRO,EQ,291.6,292.45,294.35,291.15,293,291.75,292.32,3925139,1.15E+14,24432,3137195,0.7993
28-02-2018,WIPRO,EQ,291.75,293,293.8,289,292.8,292.8,292.27,5146717,1.50E+14,49642,2805986,0.5452
01-03-2018,WIPRO,EQ,292.8,292.8,294.1,291.2,292.05,292.5,292.26,4085785,1.19E+14,14918,3514872,0.8603
05-03-2018,WIPRO,EQ,292.5,293.6,293.75,289.8,290.35,290.95,291.64,3748745,1.09E+14,27800,2636566,0.7033
06-03-2018,WIPRO,EQ,290.95,291.25,291.95,286.15,287.95,286.95,288.59,4726588,1.36E+14,39527,3906292,0.8265
